date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:36:54	1020/1020	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Dec%202024%2015:37:06%20GMT	https://spofit.co/wp-json/wp/v2/product_cat/56	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-json/wp/v2/product_cat/56.json	(from https://spofit.co/product-category/fight-wears/)
20:36:55	0/-1	---M--	301	error ('')			https://spofit.co/about-us	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/about-us.17c.delayed	(from https://spofit.co/product-category/fight-wears/)
20:36:55	10405/10405	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202024%2015:37:08%20GMT	https://spofit.co/wp-content/uploads/2024/06/31-300x300.jpg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2024/06/31-300x300.jpg	(from https://spofit.co/product-category/fight-wears/)
20:36:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Dec%202024%2015:37:08%20GMT	https://spofit.co/our-products	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/our-products	(from https://spofit.co/product-category/fight-wears/)
20:36:57	158310/158310	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Dec%202024%2015:37:08%20GMT	https://spofit.co/product/premium-sports-shorts/	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/product/premium-sports-shorts/index.html	(from https://spofit.co/product-category/fight-wears/)
20:36:58	1006/1006	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Dec%202024%2015:37:10%20GMT	https://spofit.co/wp-json/wp/v2/product_cat/57	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-json/wp/v2/product_cat/57.json	(from https://spofit.co/product-category/fight-wears/mma/)
20:36:58	0/-1	---M--	301	error ('')			https://spofit.co/about-us	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/about-us.17f.delayed	(from https://spofit.co/product-category/fight-wears/mma/)
20:36:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Dec%202024%2015:37:10%20GMT	https://spofit.co/our-products	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/our-products	(from https://spofit.co/product-category/fight-wears/mma/)
20:36:59	1346/1346	---M-Z	200	added ('OK')	application/rss+xml	etag:%222a17605e7512c6221a9fbd336712a0ca%22	https://spofit.co/product-category/fight-wears/mma/feed/	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/product-category/fight-wears/mma/feed/index.html	(from https://spofit.co/product-category/fight-wears/mma/)
20:37:00	1081/1081	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Dec%202024%2015:37:12%20GMT	https://spofit.co/wp-json/wp/v2/product_cat/58	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-json/wp/v2/product_cat/58.json	(from https://spofit.co/product-category/fight-wears/wrestling/)
20:37:00	0/-1	---M--	301	error ('')			https://spofit.co/about-us	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/about-us.182.delayed	(from https://spofit.co/product-category/fight-wears/wrestling/)
20:37:00	1364/1364	---M-Z	200	added ('OK')	application/rss+xml	etag:%222a17605e7512c6221a9fbd336712a0ca%22	https://spofit.co/product-category/fight-wears/wrestling/feed/	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/product-category/fight-wears/wrestling/feed/index.html	(from https://spofit.co/product-category/fight-wears/wrestling/)
20:37:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Dec%202024%2015:37:13%20GMT	https://spofit.co/our-products	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/our-products	(from https://spofit.co/product-category/fight-wears/wrestling/)
20:37:02	1037/1037	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Dec%202024%2015:37:15%20GMT	https://spofit.co/wp-json/wp/v2/product_cat/59	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-json/wp/v2/product_cat/59.json	(from https://spofit.co/product-category/fight-wears/boxing/)
20:37:02	0/-1	---M--	301	error ('')			https://spofit.co/about-us	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/about-us.185.delayed	(from https://spofit.co/product-category/fight-wears/boxing/)
20:37:02	5966/5966	---M-Z	200	added ('OK')	application/rss+xml	etag:%222a17605e7512c6221a9fbd336712a0ca%22	https://spofit.co/product-category/fight-wears/boxing/feed/	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/product-category/fight-wears/boxing/feed/index.html	(from https://spofit.co/product-category/fight-wears/boxing/)
20:37:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Dec%202024%2015:37:15%20GMT	https://spofit.co/our-products	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/our-products	(from https://spofit.co/product-category/fight-wears/boxing/)
20:37:04	1364/1364	---M-Z	200	added ('OK')	application/rss+xml	etag:%222a17605e7512c6221a9fbd336712a0ca%22	https://spofit.co/product-category/fight-wears/muay-thai/feed/	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/product-category/fight-wears/muay-thai/feed/index.html	(from https://spofit.co/product-category/fight-wears/muay-thai/)
20:37:04	1073/1073	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Dec%202024%2015:37:17%20GMT	https://spofit.co/wp-json/wp/v2/product_cat/60	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-json/wp/v2/product_cat/60.json	(from https://spofit.co/product-category/fight-wears/muay-thai/)
20:37:05	0/-1	---M--	301	error ('')			https://spofit.co/about-us	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/about-us.188.delayed	(from https://spofit.co/product-category/fight-wears/muay-thai/)
20:37:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Dec%202024%2015:37:17%20GMT	https://spofit.co/our-products	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/our-products	(from https://spofit.co/product-category/fight-wears/muay-thai/)
20:37:07	1091/1091	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Dec%202024%2015:37:19%20GMT	https://spofit.co/wp-json/wp/v2/product_cat/61	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-json/wp/v2/product_cat/61.json	(from https://spofit.co/product-category/fight-wears/gis/)
20:37:07	0/-1	---M--	301	error ('')			https://spofit.co/about-us	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/about-us.18b.delayed	(from https://spofit.co/product-category/fight-wears/gis/)
20:37:07	1346/1346	---M-Z	200	added ('OK')	application/rss+xml	etag:%222a17605e7512c6221a9fbd336712a0ca%22	https://spofit.co/product-category/fight-wears/gis/feed/	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/product-category/fight-wears/gis/feed/index.html	(from https://spofit.co/product-category/fight-wears/gis/)
20:37:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Dec%202024%2015:37:19%20GMT	https://spofit.co/our-products	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/our-products	(from https://spofit.co/product-category/fight-wears/gis/)
20:37:09	1358/1358	---M-Z	200	added ('OK')	application/rss+xml	etag:%222a17605e7512c6221a9fbd336712a0ca%22	https://spofit.co/product-category/accessories/feed/	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/product-category/accessories/feed/index.html	(from https://spofit.co/product-category/accessories/)
20:37:09	1036/1036	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Dec%202024%2015:37:22%20GMT	https://spofit.co/wp-json/wp/v2/product_cat/62	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-json/wp/v2/product_cat/62.json	(from https://spofit.co/product-category/accessories/)
20:37:09	0/-1	---M--	301	error ('')			https://spofit.co/about-us	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/about-us.18e.delayed	(from https://spofit.co/product-category/accessories/)
20:37:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Dec%202024%2015:37:22%20GMT	https://spofit.co/our-products	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/our-products	(from https://spofit.co/product-category/accessories/)
20:37:12	1129/1129	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Dec%202024%2015:37:24%20GMT	https://spofit.co/wp-json/wp/v2/product_cat/63	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-json/wp/v2/product_cat/63.json	(from https://spofit.co/product-category/accessories/wholesale-custom-bags-manufacturer/)
20:37:12	0/-1	---M--	301	error ('')			https://spofit.co/about-us	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/about-us.191.delayed	(from https://spofit.co/product-category/accessories/wholesale-custom-bags-manufacturer/)
20:37:12	1379/1379	---M-Z	200	added ('OK')	application/rss+xml	etag:%222a17605e7512c6221a9fbd336712a0ca%22	https://spofit.co/product-category/accessories/wholesale-custom-bags-manufacturer/feed/	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/product-category/accessories/wholesale-custom-bags-manufacturer/feed/index.html	(from https://spofit.co/product-category/accessories/wholesale-custom-bags-manufacturer/)
20:37:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Dec%202024%2015:37:24%20GMT	https://spofit.co/our-products	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/our-products	(from https://spofit.co/product-category/accessories/wholesale-custom-bags-manufacturer/)
20:37:14	1385/1385	---M-Z	200	added ('OK')	application/rss+xml	etag:%222a17605e7512c6221a9fbd336712a0ca%22	https://spofit.co/product-category/accessories/wholesale-custom-gloves-manufacturer/feed/	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/product-category/accessories/wholesale-custom-gloves-manufacturer/feed/index.html	(from https://spofit.co/product-category/accessories/wholesale-custom-gloves-manufacturer/)
20:37:14	1115/1115	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Dec%202024%2015:37:27%20GMT	https://spofit.co/wp-json/wp/v2/product_cat/64	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-json/wp/v2/product_cat/64.json	(from https://spofit.co/product-category/accessories/wholesale-custom-gloves-manufacturer/)
20:37:14	0/-1	---M--	301	error ('')			https://spofit.co/about-us	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/about-us.194.delayed	(from https://spofit.co/product-category/accessories/wholesale-custom-gloves-manufacturer/)
20:37:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Dec%202024%2015:37:27%20GMT	https://spofit.co/our-products	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/our-products	(from https://spofit.co/product-category/accessories/wholesale-custom-gloves-manufacturer/)
20:37:17	1155/1155	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Dec%202024%2015:37:29%20GMT	https://spofit.co/wp-json/wp/v2/product_cat/65	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-json/wp/v2/product_cat/65.json	(from https://spofit.co/product-category/accessories/wholesale-custom-hat-manufacturers/)
20:37:17	0/-1	---M--	301	error ('')			https://spofit.co/about-us	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/about-us.197.delayed	(from https://spofit.co/product-category/accessories/wholesale-custom-hat-manufacturers/)
20:37:17	1379/1379	---M-Z	200	added ('OK')	application/rss+xml	etag:%222a17605e7512c6221a9fbd336712a0ca%22	https://spofit.co/product-category/accessories/wholesale-custom-hat-manufacturers/feed/	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/product-category/accessories/wholesale-custom-hat-manufacturers/feed/index.html	(from https://spofit.co/product-category/accessories/wholesale-custom-hat-manufacturers/)
20:37:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Dec%202024%2015:37:30%20GMT	https://spofit.co/our-products	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/our-products	(from https://spofit.co/product-category/accessories/wholesale-custom-hat-manufacturers/)
20:37:19	9644/9644	---M-Z	200	added ('OK')	text/css	etag:%2225ac-664777c2-b4f22be0edb13cc0;gz%22	https://spofit.co/wp-content/uploads/elementor/css/post-656.css?ver=1715959746	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/elementor/css/post-6566d9b.css	(from https://spofit.co/contact-us/)
20:37:20	40807/40807	---MCZ	200	added ('OK')	application/json	date:Fri,%2013%20Dec%202024%2015:37:33%20GMT	https://spofit.co/wp-json/wp/v2/pages/656	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-json/wp/v2/pages/656.json	(from https://spofit.co/contact-us/)
20:37:22	2113/2113	---M-Z	200	added ('OK')	application/json	date:Fri,%2013%20Dec%202024%2015:37:34%20GMT	https://spofit.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspofit.co%2Fcontact-us%2F	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-json/oembed/1.0/embed81b6.json	(from https://spofit.co/contact-us/)
20:37:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Dec%202024%2015:37:34%20GMT	https://spofit.co/?p=656	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/indexe712.html	(from https://spofit.co/contact-us/)
20:37:24	2273/2273	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Dec%202024%2015:37:36%20GMT	https://spofit.co/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspofit.co%2Fcontact-us%2F&format=xml	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-json/oembed/1.0/embed7815	(from https://spofit.co/contact-us/)
20:37:25	56528/56528	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Dec%202024%2015:37:38%20GMT	https://spofit.co/wp-content/uploads/2023/12/Spofit-International-Logo-1-1.png	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/2023/12/Spofit-International-Logo-1-1.png	(from https://spofit.co/contact-us/)
20:37:26	10094/10094	---M-Z	200	added ('OK')	text/css	etag:%22276e-66472c6f-68e44a71eac4e6ff;gz%22	https://spofit.co/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css	(from https://spofit.co/contact-us/)
20:37:26	0/-1	---M--	301	error ('')			https://spofit.co/about-us	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/about-us.19f.delayed	(from https://spofit.co/contact-us/)
20:37:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Dec%202024%2015:37:39%20GMT	https://spofit.co/our-products	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/our-products	(from https://spofit.co/contact-us/)
20:37:28	73341/73341	---M-Z	200	added ('OK')	text/css	etag:%2211e7d-664777c2-11c9b07af58d9097;gz%22	https://spofit.co/wp-content/uploads/elementor/css/post-340.css?ver=1715959746	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/uploads/elementor/css/post-3406d9b.css	(from https://spofit.co/contact-us/)
20:37:29	115949/115949	---M-Z	200	added ('OK')	text/css	etag:%221c4ed-66472c81-1a9f0f77f9e89fb4;gz%22	https://spofit.co/wp-content/plugins/metform/public/assets/css/metform-ui.css?ver=3.8.8	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/plugins/metform/public/assets/css/metform-uiab17.css	(from https://spofit.co/contact-us/)
20:37:30	25291/25291	---M-Z	200	added ('OK')	text/css	etag:%2262cb-66472c81-e94afcf2f868e66f;gz%22	https://spofit.co/wp-content/plugins/metform/public/assets/css/style.css?ver=3.8.8	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/plugins/metform/public/assets/css/styleab17.css	(from https://spofit.co/contact-us/)
20:37:30	904/904	---MC-	200	added ('OK')	text/javascript	date:Fri,%2013%20Dec%202024%2015:37:43%20GMT	https://www.google.com/recaptcha/api.js?render=6LcT6FcpAAAAADuSqQ_c8cKzrjkZ69cBdE1TZWz1&ver=3.8.8	C:/Users/Ali%20Raza/Downloads/ATS/spofit/www.google.com/recaptcha/api2268.js	(from https://spofit.co/contact-us/)
20:37:31	145/145	---M--	200	added ('OK')	application/x-javascript	etag:%2291-66472c81-8027ba8e03641a98;;;%22	https://spofit.co/wp-content/plugins/metform/public/assets/js/recaptcha-support.js?ver=3.8.8	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/plugins/metform/public/assets/js/recaptcha-supportab17.js	(from https://spofit.co/contact-us/)
20:37:33	1264/1264	---M-Z	200	added ('OK')	application/x-javascript	etag:%224f0-66472c81-2c3d4c1f212201cd;gz%22	https://spofit.co/wp-content/plugins/metform/public/assets/js/htm.js?ver=3.8.8	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/plugins/metform/public/assets/js/htmab17.js	(from https://spofit.co/contact-us/)
20:37:34	10609/10609	---M-Z	200	added ('OK')	application/x-javascript	etag:%222971-657c746e-ae04fa7f136b8681;gz%22	https://spofit.co/wp-includes/js/dist/vendor/react.min.js?ver=18.2.0	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-includes/js/dist/vendor/react.min7a3b.js	(from https://spofit.co/contact-us/)
20:37:35	129397/129397	---M-Z	200	added ('OK')	application/x-javascript	etag:%221f975-657c746e-d29445df8e0effbd;gz%22	https://spofit.co/wp-includes/js/dist/vendor/react-dom.min.js?ver=18.2.0	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-includes/js/dist/vendor/react-dom.min7a3b.js	(from https://spofit.co/contact-us/)
20:37:36	1139/1139	---M-Z	200	added ('OK')	application/x-javascript	etag:%22473-657c746e-9368b9c761d33d7e;gz%22	https://spofit.co/wp-includes/js/dist/escape-html.min.js?ver=03e27a7b6ae14f7afaa6	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-includes/js/dist/escape-html.min0311.js	(from https://spofit.co/contact-us/)
20:37:37	12649/12649	---M-Z	200	added ('OK')	application/x-javascript	etag:%223169-657c746e-87cdda7da2bf77c3;gz%22	https://spofit.co/wp-includes/js/dist/element.min.js?ver=ed1c7604880e8b574b40	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-includes/js/dist/element.min0eb1.js	(from https://spofit.co/contact-us/)
20:37:41	598487/598487	---M-Z	200	added ('OK')	application/x-javascript	etag:%22921d7-66472c81-bcae1ef190942331;gz%22	https://spofit.co/wp-content/plugins/metform/public/assets/js/app.js?ver=3.8.8	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/plugins/metform/public/assets/js/appab17.js	(from https://spofit.co/contact-us/)
20:37:42	151556/151556	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2225004-66472c6f-61a357c178363688;gz%22	https://spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.21.5)
20:37:43	151556/151556	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2225004-66472c6f-61a357c178363688;gz%22	https://spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.21.5)
20:37:44	81612/81612	---M--	200	added ('OK')	font/woff2	etag:%2213ecc-66472c6f-72049cccc57b5187;;;%22	https://spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.21.5)
20:37:45	97804/97804	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2217e0c-66472c6f-2e0a3a98ca46b8b7;;;%22	https://spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.21.5)
20:37:47	151368/151368	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2224f48-66472c6f-545a4e01e17ab5c9;gz%22	https://spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.21.5)
20:37:48	749223/749223	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b6ea7-66472c6f-833d226b11912816;gz%22	https://spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.21.5)
20:37:49	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-66472c6f-7dedf06183ba7fce;gz%22	https://spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.21.5)
20:37:50	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-66472c6f-7dedf06183ba7fce;gz%22	https://spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.21.5)
20:37:51	13276/13276	---M--	200	added ('OK')	font/woff2	etag:%2233dc-66472c6f-ce874b8fecc1f778;;;%22	https://spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.21.5)
20:37:52	16276/16276	---MCZ	200	added ('OK')	application/font-woff	etag:W/%223f94-66472c6f-fc40812cec08c5e7;;;%22	https://spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.21.5)
20:37:53	33736/33736	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2283c8-66472c6f-3bd04ecd6bb6b6f4;gz%22	https://spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.21.5)
20:37:54	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	etag:%222354a-66472c6f-9c7d40c1b2023241;gz%22	https://spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.21.5)
20:37:56	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-66472c6f-b3d5d6c3682ffcf6;gz%22	https://spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.21.5)
20:37:57	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-66472c6f-b3d5d6c3682ffcf6;gz%22	https://spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.21.5)
20:37:59	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2213174-66472c6f-e59a7c175e2017f;;;%22	https://spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.21.5)
20:38:00	101652/101652	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2218d14-66472c6f-bfae731514fd6a75;;;%22	https://spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.21.5)
20:38:01	202744/202744	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22317f8-66472c6f-2b238023a042b48;gz%22	https://spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/Ali%20Raza/Downloads/ATS/spofit/spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://spofit.co/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.21.5)
